index,rk,name,season,age,draft_pos,team,league,height,weight,bmi,games,games_started,rush_atts,rush_yds,rush_y/a,rush_tds,rush_ypg,targets,receptions,rec_yards,yards/reception,rec_tds,rec_ypg,ctch_pct,y/tgt,fumbles,fumbles_recovered,fum_ret_yds,fum_tds,forced_fumbles,years_in_league,pro_bowls,all_pros,av,position,100yd_gms,yac,first_down_ctchs,first_down_ctchpct,long_ctch,recs_ovr_25,drops,EYds,DPI,DVOA,DYAR,position,"Hand Size in","Arm Length in","40 Yard","Vert Leap in","Broad Jump in",Shuttle,3Cone,"60Yd Shuttle",team_pass_tds,team_pass_yds,team_pass_attempts,team_completions,total_points,rookie_age,rookie_season
2314.0,2315.0,"Ron Dixon",2000.0,24.0,3-73,NYG,NFL,6-0,190.0,25.8,12.0,0.0,2.0,13.0,6.5,0.0,1.1,24.0,6.0,92.0,15.33,1.0,7.7,25.0%,3.83,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,4,5,83.3%,34,1,2,84.0,0/0,-34.7%,-38.0,wr,,,,,,,,,27.0,3958.0,627.0,367.0,396.0,24.0,2000.0
262.0,263.0,"Amani Toomer",2000.0,26.0,2-34,NYG,NFL,6-3,208.0,26.0,16.0,14.0,5.0,91.0,18.2,1.0,5.7,124.0,78.0,1094.0,14.03,7.0,68.4,62.9%,8.82,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,wr,5,291,60,76.9%,54,11,5,,2/42,24.3%,361.0,wr,,,,,,,,,27.0,3958.0,627.0,367.0,396.0,25.0,1999.0
1447.0,1448.0,"Joe Jurevicius",2000.0,26.0,2-55,NYG,NFL,6-5,230.0,27.3,14.0,3.0,0.0,0.0,,0.0,0.0,49.0,24.0,272.0,11.33,1.0,19.4,49.0%,5.55,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,wr,0,83,17,70.8%,43,1,1,280.0,0/0,-18.2%,-21.0,wr,,,,,,,,,27.0,3958.0,627.0,367.0,396.0,25.0,1999.0
711.0,712.0,"Joe Jurevicius",2001.0,27.0,2-55,NYG,NFL,6-5,230.0,27.3,14.0,9.0,0.0,0.0,,0.0,0.0,92.0,51.0,706.0,13.84,3.0,50.4,55.4%,7.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,wr,0,204,36,70.6%,46,9,5,773.0,1/22,5.4%,129.0,wr,,,,,,,,,19.0,3558.0,568.0,327.0,294.0,25.0,1999.0
675.0,676.0,"Ike Hilliard",2001.0,25.0,1-7,NYG,NFL,5-11,210.0,29.3,14.0,10.0,1.0,21.0,21.0,0.0,1.5,88.0,52.0,659.0,12.67,6.0,47.1,59.1%,7.49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,wr,2,188,36,69.2%,38,9,6,747.0,0/0,7.4%,135.0,wr,,,,,,,,,19.0,3558.0,568.0,327.0,294.0,23.0,1999.0
319.0,320.0,"Amani Toomer",2001.0,27.0,2-34,NYG,NFL,6-3,208.0,26.0,16.0,14.0,3.0,8.0,2.67,0.0,0.5,141.0,72.0,1054.0,14.64,5.0,65.9,51.1%,7.48,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,wr,2,270,55,76.4%,60,10,10,,1/18,1.0%,150.0,wr,,,,,,,,,19.0,3558.0,568.0,327.0,294.0,25.0,1999.0
2170.0,2171.0,"Ron Dixon",2001.0,25.0,3-73,NYG,NFL,6-0,190.0,25.8,15.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,8.0,227.0,28.38,1.0,15.1,38.1%,10.81,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,wr,0,15,6,75.0%,62,3,2,134.0,0/0,-0.8%,16.0,wr,,,,,,,,,19.0,3558.0,568.0,327.0,294.0,24.0,2000.0
2582.0,2583.0,"Thabiti Davis",2001.0,26.0,,NYG,NFL,6-2,205.0,26.3,16.0,0.0,0.0,0.0,,0.0,0.0,8.0,3.0,34.0,11.33,0.0,2.1,37.5%,4.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,5,2,66.7%,20,0,1,,,,,,,,,,,,,,19.0,3558.0,568.0,327.0,294.0,25.0,2000.0
3056.0,3057.0,"Jonathan Carter",2001.0,22.0,5-162,NYG,NFL,6-0,180.0,24.4,2.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,0,0,-,0,0,0,,,,,,,,,,,,,,19.0,3558.0,568.0,327.0,294.0,22.0,2001.0
1528.0,1529.0,"Ron Dixon",2002.0,26.0,3-73,NYG,NFL,6-0,190.0,25.8,10.0,3.0,0.0,0.0,,0.0,0.0,36.0,22.0,377.0,17.14,2.0,37.7,61.1%,10.47,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,wr,1,113,19,86.4%,33,5,1,408.0,2/36,26.8%,115.0,wr,,,,,,,,,23.0,4278.0,593.0,367.0,358.0,24.0,2000.0
2682.0,2683.0,"Tim Carter",2002.0,23.0,2-46,NYG,NFL,6-0,200.0,27.1,5.0,0.0,3.0,28.0,9.33,0.0,5.6,3.0,2.0,37.0,18.5,0.0,7.4,66.7%,12.33,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,8,2,100.0%,27,1,0,,,,,,,,,,,,,,23.0,4278.0,593.0,367.0,358.0,23.0,2002.0
293.0,294.0,"Jeremy Shockey",2002.0,22.0,1-14,NYG,NFL,6-5,253.0,30.0,15.0,14.0,0.0,0.0,,0.0,0.0,128.0,74.0,894.0,12.08,2.0,59.6,57.8%,6.98,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,wr,2,431,49,66.2%,30,3,12,,,,,,,,,,,,,,23.0,4278.0,593.0,367.0,358.0,22.0,2002.0
1360.0,1361.0,"Ike Hilliard",2002.0,26.0,1-7,NYG,NFL,5-11,210.0,29.3,7.0,7.0,1.0,7.0,7.0,0.0,1.0,47.0,27.0,386.0,14.3,2.0,55.1,57.4%,8.21,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,wr,0,145,21,77.8%,38,2,0,441.0,1/12,14.0%,97.0,wr,,,,,,,,,23.0,4278.0,593.0,367.0,358.0,23.0,1999.0
3287.0,3288.0,"Herman Moore",2002.0,33.0,1-10,NYG,NFL,6-4,210.0,25.6,1.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,0,0,-,0,0,0,,,,,,,,,,,,,,23.0,4278.0,593.0,367.0,358.0,30.0,1999.0
3393.0,3394.0,"Tony Simmons",2002.0,28.0,2-52,NYG,NFL,6-1,210.0,27.7,4.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,,,,,,,,,,,,,,,,,,,,,23.0,4278.0,593.0,367.0,358.0,25.0,1999.0
203.0,204.0,"Amani Toomer",2002.0,28.0,2-34,NYG,NFL,6-3,208.0,26.0,16.0,16.0,1.0,2.0,2.0,0.0,0.1,134.0,82.0,1343.0,16.38,8.0,83.9,61.2%,10.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,wr,5,277,59,72.0%,82,17,5,,7/55,25.9%,413.0,wr,,,,,,,,,23.0,4278.0,593.0,367.0,358.0,25.0,1999.0
3055.0,3056.0,"Jonathan Carter",2002.0,23.0,5-162,NYG,NFL,6-0,180.0,24.4,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,,,,,,,,,,,,,,,,,,,,,23.0,4278.0,593.0,367.0,358.0,22.0,2001.0
3092.0,3093.0,"Derek Dorris",2002.0,24.0,,NYG,NFL,6-2,206.0,26.4,6.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,0,0,-,0,0,0,,,,,,,,,,,,,,23.0,4278.0,593.0,367.0,358.0,24.0,2002.0
2184.0,2185.0,"Daryl Jones",2002.0,23.0,7-226,NYG,NFL,5-9,190.0,28.1,13.0,6.0,1.0,4.0,4.0,0.0,0.3,16.0,8.0,90.0,11.25,0.0,6.9,50.0%,5.63,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,30,3,37.5%,32,1,3,,,,,,,,,,,,,,23.0,4278.0,593.0,367.0,358.0,23.0,2002.0
513.0,514.0,"Ike Hilliard",2003.0,27.0,1-7,NYG,NFL,5-11,210.0,29.3,13.0,12.0,2.0,19.0,9.5,0.0,1.5,102.0,60.0,608.0,10.13,6.0,46.8,58.8%,5.96,2.0,1.0,-2.0,0.0,0.0,1.0,0.0,0.0,4.0,wr,1,198,38,63.3%,38,1,4,768.0,3/41,-3.7%,73.0,wr,,,,,,,,,16.0,3383.0,616.0,344.0,243.0,23.0,1999.0
471.0,472.0,"Amani Toomer",2003.0,29.0,2-34,NYG,NFL,6-3,208.0,26.0,16.0,16.0,1.0,5.0,5.0,0.0,0.3,152.0,63.0,1057.0,16.78,5.0,66.1,41.4%,6.95,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,wr,3,251,48,76.2%,77,8,5,982.0,1/38,-11.5%,13.0,wr,,,,,,,,,16.0,3383.0,616.0,344.0,243.0,25.0,1999.0
2275.0,2276.0,"Willie Ponder",2003.0,23.0,6-199,NYG,NFL,6-0,205.0,27.8,4.0,0.0,0.0,0.0,,0.0,0.0,11.0,7.0,35.0,5.0,0.0,8.8,63.6%,3.18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,20,1,14.3%,16,0,0,41.0,1/21,-35.4%,-19.0,wr,,,,,,,,,16.0,3383.0,616.0,344.0,243.0,23.0,2003.0
1384.0,1385.0,"Tim Carter",2003.0,24.0,2-46,NYG,NFL,6-0,200.0,27.1,12.0,2.0,0.0,0.0,,0.0,0.0,52.0,26.0,309.0,11.88,0.0,25.8,50.0%,5.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,wr,0,93,12,46.2%,30,1,3,301.0,2/29,-14.6%,-8.0,wr,,,4.32,39.0,126.0,3.93,6.68,,16.0,3383.0,616.0,344.0,243.0,23.0,2002.0
2447.0,2448.0,"Marcellus Rivers",2004.0,26.0,,NYG,NFL,6-4,250.0,30.4,16.0,3.0,0.0,0.0,,0.0,0.0,12.0,5.0,36.0,7.2,1.0,2.3,41.7%,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,11,3,60.0%,13,0,0,,,,,,,,,,,,,,12.0,2818.0,475.0,269.0,303.0,26.0,2004.0
757.0,758.0,"Ike Hilliard",2004.0,28.0,1-7,NYG,NFL,5-11,210.0,29.3,16.0,15.0,3.0,34.0,11.33,0.0,2.1,81.0,49.0,437.0,8.92,0.0,27.3,60.5%,5.4,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,wr,0,244,22,44.9%,43,1,3,329.0,0/0,-31.9%,-119.0,wr,,,,,,,,,12.0,2818.0,475.0,269.0,303.0,23.0,1999.0
720.0,721.0,"Amani Toomer",2004.0,30.0,2-34,NYG,NFL,6-3,208.0,26.0,15.0,14.0,0.0,0.0,,0.0,0.0,107.0,51.0,747.0,14.65,0.0,49.8,47.7%,6.98,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,wr,2,165,39,76.5%,48,5,6,670.0,1/41,-13.9%,-11.0,wr,,,,,,,,,12.0,2818.0,475.0,269.0,303.0,25.0,1999.0
2453.0,2454.0,"Visanthe Shiancoe",2004.0,24.0,3-91,NYG,NFL,6-4,250.0,30.4,16.0,7.0,0.0,0.0,,0.0,0.0,7.0,5.0,25.0,5.0,1.0,1.6,71.4%,3.57,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,3,3,60.0%,9,0,0,,,,,,,,,,,,,,12.0,2818.0,475.0,269.0,303.0,24.0,2004.0
2077.0,2078.0,"David Tyree",2004.0,24.0,6-211,NYG,NFL,6-0,205.0,27.8,16.0,1.0,0.0,0.0,,0.0,0.0,17.0,10.0,155.0,15.5,1.0,9.7,58.8%,9.12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,18,7,70.0%,49,2,0,158.0,0/0,10.3%,32.0,wr,,,,,,,,,12.0,2818.0,475.0,269.0,303.0,24.0,2004.0
1947.0,1948.0,"Tim Carter",2004.0,25.0,2-46,NYG,NFL,6-0,200.0,27.1,5.0,0.0,2.0,23.0,11.5,0.0,4.6,18.0,12.0,182.0,15.17,1.0,36.4,66.7%,10.11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,wr,0,30,10,83.3%,38,2,2,203.0,0/0,27.0%,58.0,wr,,,4.32,39.0,126.0,3.93,6.68,,12.0,2818.0,475.0,269.0,303.0,23.0,2002.0
3228.0,3229.0,"Mark Jones",2004.0,24.0,7-206,NYG,NFL,5-9,185.0,27.3,14.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0%,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,,,,,,,,,,,,,,,,,,,,,12.0,2818.0,475.0,269.0,303.0,24.0,2004.0
522.0,523.0,"Amani Toomer",2005.0,31.0,2-34,NYG,NFL,6-3,208.0,26.0,16.0,15.0,0.0,0.0,,0.0,0.0,109.0,60.0,684.0,11.4,7.0,42.8,55.0%,6.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,wr,0,162,37,61.7%,37,6,4,967.0,4/146,6.3%,168.0,wr,,,,,,,,,24.0,3669.0,576.0,304.0,422.0,25.0,1999.0
2460.0,2461.0,"David Tyree",2005.0,25.0,6-211,NYG,NFL,6-0,205.0,27.8,13.0,0.0,0.0,0.0,,0.0,0.0,9.0,5.0,52.0,10.4,1.0,4.0,55.6%,5.78,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,wr,0,19,2,40.0%,18,0,1,,,,,,,,,,,,,,24.0,3669.0,576.0,304.0,422.0,24.0,2004.0
3439.0,3440.0,"Jamaar Taylor",2005.0,24.0,6-168,NYG,NFL,6-0,197.0,26.7,5.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,0,0,-,0,0,1,,,,,,,,,,,,,,24.0,3669.0,576.0,304.0,422.0,24.0,2005.0
3337.0,3338.0,"Willie Ponder",2005.0,25.0,6-199,NYG,NFL,6-0,205.0,27.8,11.0,0.0,1.0,4.0,4.0,0.0,0.4,0.0,0.0,0.0,,0.0,0.0,0.0%,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,,,,,,,,,,,,,,,,,,,,,24.0,3669.0,576.0,304.0,422.0,23.0,2003.0
2043.0,2044.0,"Tim Carter",2005.0,26.0,2-46,NYG,NFL,6-0,200.0,27.1,15.0,1.0,6.0,46.0,7.67,0.0,3.1,25.0,10.0,186.0,18.6,0.0,12.4,40.0%,7.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,wr,0,27,8,80.0%,44,2,4,136.0,0/0,-15.9%,-6.0,wr,,,4.32,39.0,126.0,3.93,6.68,,24.0,3669.0,576.0,304.0,422.0,23.0,2002.0
272.0,273.0,"Plaxico Burress",2005.0,28.0,1-8,NYG,NFL,6-5,226.0,26.8,16.0,15.0,0.0,0.0,,0.0,0.0,166.0,76.0,1214.0,15.97,7.0,75.9,45.8%,7.31,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,wr,4,321,49,64.5%,78,10,11,,6/109,-6.4%,82.0,wr,,,*4.59,33.0,115.0,,,,24.0,3669.0,576.0,304.0,422.0,23.0,2000.0
2207.0,2208.0,"Visanthe Shiancoe",2005.0,25.0,3-91,NYG,NFL,6-4,250.0,30.4,16.0,5.0,0.0,0.0,,0.0,0.0,17.0,8.0,91.0,11.38,0.0,5.7,47.1%,5.35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,35,5,62.5%,17,0,3,,,,,,,,,,,,,,24.0,3669.0,576.0,304.0,422.0,24.0,2004.0
2432.0,2433.0,"Sinorice Moss",2006.0,23.0,2-44,NYG,NFL,5-8,185.0,28.1,6.0,0.0,0.0,0.0,,0.0,0.0,10.0,5.0,25.0,5.0,0.0,4.2,50.0%,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,24,1,20.0%,10,0,2,11.0,0/0,-60.1%,-44.0,wr,,,4.38,,,,,,26.0,3212.0,550.0,317.0,375.0,23.0,2006.0
1518.0,1519.0,"Tim Carter",2006.0,27.0,2-46,NYG,NFL,6-0,200.0,27.1,16.0,8.0,0.0,0.0,,0.0,0.0,48.0,22.0,253.0,11.5,2.0,15.8,45.8%,5.27,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,wr,0,37,13,59.1%,27,2,4,238.0,2/56,-25.9%,-51.0,wr,,,4.32,39.0,126.0,3.93,6.68,,26.0,3212.0,550.0,317.0,375.0,23.0,2002.0
1678.0,1679.0,"David Tyree",2006.0,26.0,6-211,NYG,NFL,6-0,205.0,27.8,16.0,1.0,0.0,0.0,,0.0,0.0,33.0,19.0,197.0,10.37,2.0,12.3,57.6%,5.97,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,wr,0,48,10,52.6%,33,1,4,228.0,0/0,-8.0%,12.0,wr,,,,,,,,,26.0,3212.0,550.0,317.0,375.0,24.0,2004.0
457.0,458.0,"Plaxico Burress",2006.0,29.0,1-8,NYG,NFL,6-5,226.0,26.8,15.0,15.0,0.0,0.0,,0.0,0.0,116.0,63.0,988.0,15.68,10.0,65.9,54.3%,8.52,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,wr,2,233,44,69.8%,55,13,5,992.0,2/33,2.3%,143.0,wr,,,*4.59,33.0,115.0,,,,26.0,3212.0,550.0,317.0,375.0,23.0,2000.0
1236.0,1237.0,"Amani Toomer",2006.0,32.0,2-34,NYG,NFL,6-3,208.0,26.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,43.0,32.0,360.0,11.25,3.0,45.0,74.4%,8.37,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,wr,1,55,22,68.8%,44,2,0,442.0,0/0,8.0%,81.0,wr,,,,,,,,,26.0,3212.0,550.0,317.0,375.0,25.0,1999.0
2416.0,2417.0,"Michael Jennings",2006.0,27.0,,NYG,NFL,5-11,175.0,24.4,8.0,0.0,2.0,12.0,6.0,0.0,1.5,8.0,5.0,49.0,9.8,0.0,6.1,62.5%,6.13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,38,2,40.0%,20,0,0,,,,,,,,,,,,,,26.0,3212.0,550.0,317.0,375.0,27.0,2006.0
2208.0,2209.0,"Steve Smith",2007.0,22.0,2-51,NYG,NFL,6-0,195.0,26.4,5.0,0.0,0.0,0.0,,0.0,0.0,14.0,8.0,63.0,7.88,0.0,12.6,57.1%,4.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,21,4,50.0%,12,0,3,88.0,0/0,-16.8%,-5.0,wr,,,4.41,38.5,121.0,4.25,7.44,,29.0,3961.0,663.0,374.0,458.0,,
2208.0,2209.0,"Steve Smith",2007.0,22.0,2-51,NYG,NFL,6-0,195.0,26.4,5.0,0.0,0.0,0.0,,0.0,0.0,14.0,8.0,63.0,7.88,0.0,12.6,57.1%,4.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,21,4,50.0%,12,0,3,88.0,0/0,-16.8%,-5.0,wr,,,4.44,38.0,120.0,4.19,6.68,,29.0,3961.0,663.0,374.0,458.0,,
1590.0,1591.0,"Sinorice Moss",2007.0,24.0,2-44,NYG,NFL,5-8,185.0,28.1,13.0,2.0,1.0,4.0,4.0,0.0,0.3,37.0,21.0,225.0,10.71,0.0,17.3,56.8%,6.08,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,wr,0,68,11,52.4%,20,0,1,174.0,0/0,-26.9%,-41.0,wr,,,4.38,,,,,,29.0,3961.0,663.0,374.0,458.0,23.0,2006.0
338.0,339.0,"Plaxico Burress",2007.0,30.0,1-8,NYG,NFL,6-5,226.0,26.8,16.0,16.0,0.0,0.0,,0.0,0.0,141.0,70.0,1025.0,14.64,12.0,64.1,49.6%,7.27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,wr,3,286,49,70.0%,60,11,6,,2/10,-1.2%,132.0,wr,,,*4.59,33.0,115.0,,,,29.0,3961.0,663.0,374.0,458.0,23.0,2000.0
538.0,539.0,"Amani Toomer",2007.0,33.0,2-34,NYG,NFL,6-3,208.0,26.0,16.0,15.0,0.0,0.0,,0.0,0.0,104.0,59.0,760.0,12.88,3.0,47.5,56.7%,7.31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,wr,0,201,42,71.2%,40,3,7,873.0,1/32,2.7%,129.0,wr,,,,,,,,,29.0,3961.0,663.0,374.0,458.0,25.0,1999.0
2550.0,2551.0,"David Tyree",2007.0,27.0,6-211,NYG,NFL,6-0,205.0,27.8,12.0,0.0,0.0,0.0,,0.0,0.0,5.0,4.0,35.0,8.75,0.0,2.9,80.0%,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,27,2,50.0%,24,0,0,,,,,,,,,,,,,,29.0,3961.0,663.0,374.0,458.0,24.0,2004.0
1126.0,1127.0,"Plaxico Burress",2008.0,31.0,1-8,NYG,NFL,6-5,226.0,26.8,10.0,9.0,0.0,0.0,,0.0,0.0,66.0,35.0,454.0,12.97,4.0,45.4,53.0%,6.88,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,wr,1,57,25,71.4%,33,4,4,583.0,3/49,5.6%,98.0,wr,,,*4.59,33.0,115.0,,,,23.0,3346.0,520.0,313.0,438.0,23.0,2000.0
565.0,566.0,"Steve Smith",2008.0,23.0,2-51,NYG,NFL,6-0,195.0,26.4,16.0,4.0,0.0,0.0,,0.0,0.0,82.0,57.0,574.0,10.07,1.0,35.9,69.5%,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,wr,0,137,35,61.4%,30,2,3,663.0,0/0,1.6%,92.0,wr,,,4.41,38.5,121.0,4.25,7.44,,23.0,3346.0,520.0,313.0,438.0,,
565.0,566.0,"Steve Smith",2008.0,23.0,2-51,NYG,NFL,6-0,195.0,26.4,16.0,4.0,0.0,0.0,,0.0,0.0,82.0,57.0,574.0,10.07,1.0,35.9,69.5%,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,wr,0,137,35,61.4%,30,2,3,663.0,0/0,1.6%,92.0,wr,,,4.44,38.0,120.0,4.19,6.68,,23.0,3346.0,520.0,313.0,438.0,,
904.0,905.0,"Domenik Hixon",2008.0,24.0,4-130,NYG,NFL,6-2,192.0,24.6,16.0,7.0,2.0,26.0,13.0,0.0,1.6,73.0,43.0,596.0,13.86,2.0,37.3,58.9%,8.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,wr,1,150,29,67.4%,41,4,2,693.0,2/36,12.1%,145.0,wr,,,,,,,,,23.0,3346.0,520.0,313.0,438.0,24.0,2008.0
794.0,795.0,"Amani Toomer",2008.0,34.0,2-34,NYG,NFL,6-3,208.0,26.0,16.0,12.0,0.0,0.0,,0.0,0.0,88.0,48.0,580.0,12.08,4.0,36.3,54.5%,6.59,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,wr,0,137,30,62.5%,40,4,6,720.0,4/46,-1.9%,79.0,wr,,,,,,,,,23.0,3346.0,520.0,313.0,438.0,25.0,1999.0
1976.0,1977.0,"Sinorice Moss",2008.0,25.0,2-44,NYG,NFL,5-8,185.0,28.1,10.0,0.0,0.0,0.0,,0.0,0.0,15.0,12.0,153.0,12.75,2.0,15.3,80.0%,10.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,wr,0,30,8,66.7%,27,1,0,190.0,0/0,45.3%,66.0,wr,,,4.38,,,,,,23.0,3346.0,520.0,313.0,438.0,23.0,2006.0
2177.0,2178.0,"Derek Hagan",2009.0,25.0,3-82,NYG,NFL,6-1,205.0,27.0,16.0,0.0,0.0,0.0,,0.0,0.0,8.0,8.0,101.0,12.63,1.0,6.3,100.0%,12.63,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,6,4,50.0%,23,0,0,,,,,,,,,,,,,,28.0,4019.0,542.0,338.0,402.0,22.0,2006.0
816.0,817.0,"Hakeem Nicks",2009.0,21.0,1-29,NYG,NFL,6-0,210.0,28.5,14.0,6.0,2.0,8.0,4.0,0.0,0.6,74.0,47.0,790.0,16.81,6.0,56.4,63.5%,10.68,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,wr,2,423,32,68.1%,68,10,2,742.0,0/0,18.2%,180.0,wr,,,4.51,36.0,,,,,28.0,4019.0,542.0,338.0,402.0,21.0,2009.0
1814.0,1815.0,"Domenik Hixon",2009.0,25.0,4-130,NYG,NFL,6-2,192.0,24.6,14.0,2.0,0.0,0.0,,0.0,0.0,28.0,15.0,187.0,12.47,1.0,13.4,53.6%,6.68,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,wr,0,104,10,66.7%,61,1,0,190.0,0/0,-7.2%,12.0,wr,,,,,,,,,28.0,4019.0,542.0,338.0,402.0,24.0,2008.0
2913.0,2914.0,"Sinorice Moss",2009.0,26.0,2-44,NYG,NFL,5-8,185.0,28.1,8.0,0.0,0.0,0.0,,0.0,0.0,4.0,1.0,18.0,18.0,1.0,2.3,25.0%,4.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,0,1,100.0%,18,0,0,,,,,,,,,,,,,,28.0,4019.0,542.0,338.0,402.0,23.0,2006.0
30.0,31.0,"Steve Smith",2009.0,24.0,2-51,NYG,NFL,6-0,195.0,26.4,16.0,15.0,0.0,0.0,,0.0,0.0,157.0,107.0,1220.0,11.4,7.0,76.3,68.2%,7.77,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,wr,3,246,61,57.0%,51,11,5,,2/45,13.7%,325.0,wr,,,4.41,38.5,121.0,4.25,7.44,,28.0,4019.0,542.0,338.0,402.0,,
30.0,31.0,"Steve Smith",2009.0,24.0,2-51,NYG,NFL,6-0,195.0,26.4,16.0,15.0,0.0,0.0,,0.0,0.0,157.0,107.0,1220.0,11.4,7.0,76.3,68.2%,7.77,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,wr,3,246,61,57.0%,51,11,5,,2/45,13.7%,325.0,wr,,,4.44,38.0,120.0,4.19,6.68,,28.0,4019.0,542.0,338.0,402.0,,
