name,pca_1,pca_2,pca_5,pca_8,pca_13,pca_16,pca_18,pca_19,pca_21,pca_26,targets_2,receptions_2,rec_yards_2,rec_tds_2,rec_ypg_2,100yd_gms_2,first_down_ctchs_2,long_ctch_2,drops_2,DYAR_2,start_ratio_2,pct_team_tgts_2,pct_team_receptions_2,pct_of_team_passyards_2,pct_team_touchdowns_2,dropK_2,yacK_2,td_points_2,compilation_2,avg_starts,categories
J.J. Stokes,1.33047357335,-2.87366542465,-1.07981712152,0.948870228628,0.0512973804607,0.800071295231,-0.881247812384,-0.699733977201,0.351565099386,1.44365270798,90.0,54.0,585.0,7.0,36.6,0.0,33.0,47.0,2.0,2.46678144935,1.0,0.167286245353,0.158823529412,0.159661572052,0.212121212121,1.09861228867,47.1042735043,0.651938469592,27.0389530999,0.479166666667,below average
JaJuan Dawson,-2.46349687631,-0.500319939748,-1.1611537416,1.10272536894,-0.82897990405,0.255116799768,1.10173359082,-0.659901108333,-1.70840855726,-0.0557010558244,39.0,21.0,286.0,0.0,20.4,0.0,16.0,28.0,3.0,0.11,0.142857142857,0.0872483221477,0.0893617021277,0.128539325843,0.0,1.38629436112,30.2412587413,0.0,5.40937334382,0.380952380952,below average
Jabar Gaffney,1.53056931965,-0.671986704799,-1.00014679609,-0.436354741105,0.853018767357,0.51099722721,0.746520097445,-0.460123588846,0.0063407536141,0.096270630436,68.0,41.0,632.0,2.0,39.5,1.0,34.0,69.0,1.0,1.45,0.75,0.144373673036,0.143356643357,0.194701170672,0.125,0.69314718056,75.1962025316,0.109765150493,27.4908023164,0.770833333333,league_average
Jacoby Jones,2.2328222387,1.19345716685,-2.51057035563,-0.411640580713,0.466810595083,0.368723191326,0.122482934606,-0.00500336911857,-0.52141271189,0.38147749332,65.0,31.0,512.0,2.0,32.0,0.0,23.0,80.0,1.0,0.42,0.625,0.124521072797,0.0981012658228,0.133263925039,0.0952380952381,0.69314718056,44.533203125,0.0836305908515,11.956318011,0.387698412699,below average
Jacquez Green,4.69250608102,-1.31971117406,-1.60172020626,0.381329977937,-0.0281576633096,0.554696962603,1.12699450652,-0.963409219411,-0.274697360965,-0.40649507801,59.0,36.0,402.0,1.0,33.5,0.0,25.0,35.0,2.0,0.46,0.833333333333,0.093949044586,0.09375,0.114269471291,0.0769230769231,1.09861228867,10.8358208955,0.0337738924593,6.43450672883,0.819444444444,below average
Jake Reed,1.97720741335,-8.19082060077,-2.36241326732,-3.76820228653,0.499500622121,0.325549710745,-1.05293115901,1.05659276068,0.675059523886,-1.22857896127,53.0,27.0,309.0,1.0,19.3,0.0,15.0,27.0,5.0,-0.16,0.0,0.0954954954955,0.0805970149254,0.0864093959732,0.0434782608696,1.79175946923,21.2330097087,0.01908959139,3.73070256481,0.452380952381,below average
James Jett,2.17281616797,-4.95750823888,-4.08804451119,-2.30181698513,-0.107783929852,0.0103412633727,-0.0643237296335,0.231395555015,0.192299160873,-1.14893945705,3.0,2.0,19.0,0.0,1.7,0.0,0.0,10.0,0.0,0.473512190326,0.0,0.00489396411093,0.0049504950495,0.00458162527128,0.0,0.0,0.210526315789,0.0,0.0354269486564,0.5,below average
James Jones,0.238272212302,-0.291104480054,-2.11131452028,0.487825697314,1.01378680338,1.69109460598,-0.278594890428,-0.461954720048,-0.236316536459,0.209157447927,62.0,32.0,440.0,5.0,27.5,1.0,16.0,74.0,6.0,0.3,0.1875,0.104201680672,0.0831168831169,0.0959860383944,0.147058823529,1.94591014906,87.3090909091,0.322838677919,8.59391638708,0.316666666667,league_average
James McKnight,6.97415027126,-4.77339064974,-1.42592529055,-2.49707650908,1.0550165467,-0.87766032283,1.02340673497,2.26809265287,0.933396477856,-0.299244321256,47.0,29.0,528.0,2.0,35.2,1.0,18.0,77.0,1.0,0.82,0.6,0.103296703297,0.107011070111,0.182698961938,0.111111111111,0.69314718056,117.426136364,0.09756902266,15.6661629506,0.825,below average
James Thrash,-0.115308908926,1.86588949333,-1.56821536222,0.799999776542,-0.267004962356,-1.7419842513,-1.57220363936,0.875538467602,1.39212325069,-0.395386474119,108.0,63.0,833.0,8.0,55.5,2.0,35.0,64.0,3.0,0.69,1.0,0.175040518639,0.175,0.223564143854,0.25,1.38629436112,64.0588235294,0.878121203941,27.2352168512,0.520833333333,league_average
James Williams,-3.00801367473,-1.83713499414,-2.06451637715,1.38793999603,0.310616134018,-0.681794527446,-2.81928998145,-3.58549588687,-0.322694338496,0.156316224906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.406504575392,0.0,0.00170068027211,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.0,0.162393162393,below average
Jammi German,-3.92493060472,-4.30253032004,-1.36826994393,1.16907584577,0.506952371818,0.583956481439,0.0822387043373,-0.527487985566,-0.776544113506,0.551397062635,9.0,7.0,65.0,0.0,10.8,0.0,4.0,18.0,0.0,0.770285258703,0.0,0.019313304721,0.0250896057348,0.0232059978579,0.0,0.0,4.44615384615,0.0,0.626218445027,0.0,below average
Jarius Wright,-0.827339078543,2.71556209895,-2.44770220758,-0.544420042083,-0.227192456031,-0.166195836837,0.364622779592,-0.0992959073165,-0.712433489884,0.223087006304,62.0,42.0,588.0,2.0,36.8,2.0,25.0,87.0,4.0,0.64,0.4375,0.119922630561,0.130434782609,0.181257706535,0.117647058824,1.60943791243,190.858843537,0.103308376935,18.8153716988,0.255952380952,league_average
Jarrett Boykin,-1.59184029883,5.45868075445,-0.753342139297,-6.31154718777,-1.69777294621,0.464316992518,1.37639019267,0.204905408308,0.379154726655,-2.51741107955,12.0,3.0,23.0,0.0,1.8,0.0,1.0,11.0,3.0,-0.38,0.230769230769,0.0198347107438,0.00765306122449,0.00486360752802,0.0,1.38629436112,34.0869565217,0.0,0.0481198636531,0.24358974359,below average
Jason Avant,-3.34690388034,0.686579718139,0.0749038232425,0.334253312048,-0.255680491147,0.118311988189,-0.0780392404724,0.274294951883,0.37443134604,0.329514099108,57.0,32.0,377.0,2.0,25.1,1.0,22.0,31.0,1.0,0.5,0.4,0.0784044016506,0.0735632183908,0.0790687919463,0.0714285714286,0.69314718056,16.976127321,0.0627229431387,4.47292999882,0.369444444444,league_average
Jason Hill,-4.11297427389,2.42686381074,0.550116906247,0.338579281412,-1.3646323693,-0.318447019645,0.691671174822,0.198620671516,-0.619323206167,-0.447214639592,16.0,9.0,90.0,2.0,8.2,0.0,6.0,30.0,0.0,-0.01,0.0,0.030303030303,0.0288461538462,0.0294888597641,0.0869565217391,0.0,46.9444444444,0.0763583655601,1.17394791159,0.0416666666667,below average
Jason McAddley,-2.08489619866,-3.02200606007,-1.25891816636,0.0961237247269,1.46572256764,0.596078936457,0.69757168445,-0.0721402796421,0.206651830169,-0.245818968084,4.0,2.0,38.0,0.0,3.5,0.0,1.0,36.0,0.0,0.483224085053,0.0909090909091,0.00679117147708,0.00561797752809,0.0105088495575,0.0,0.0,2.63157894737,0.0,0.0766624425045,0.326599326599,below average
Javon Walker,2.32683816449,0.542718439572,-1.10993704062,-0.298318907893,0.945252950053,0.385049676125,-1.28416343825,2.25886497592,0.947483599767,-1.13255637432,144.0,89.0,1382.0,12.0,86.4,5.0,63.0,79.0,3.0,3.27,0.75,0.228209191759,0.220297029703,0.297204301075,0.324324324324,1.38629436112,87.6295224313,1.70877639686,72.5890794645,0.356944444444,below average
Jeff Ogden,-4.30379284324,-2.34509424282,-2.26289512443,1.65946606671,-0.151739760051,0.538163895839,-0.127756912363,-0.627608869022,0.228106481281,-0.0697650428794,8.0,6.0,73.0,1.0,4.6,0.0,5.0,18.0,0.0,0.841989589632,0.0,0.016632016632,0.0206896551724,0.022378908645,0.05,0.0,0.0,0.0219530300985,0.835799915123,0.0,below average
Jeff Webb,-3.67595420394,0.676481111173,-0.412427286061,0.36467805637,-0.39861416795,-0.77952245602,0.525097350159,-0.6359285968,0.381812276886,0.0349661408083,13.0,5.0,46.0,0.0,9.2,0.0,3.0,15.0,0.0,0.0748878284683,0.2,0.0240295748614,0.0161290322581,0.0147011824864,0.0,0.0,0.347826086957,0.0,0.125081211541,0.108333333333,below average
Jeremy Kerley,1.71081562884,4.72414986441,-1.14570961492,-0.70751302731,0.0496618768869,0.137548247768,0.149451573994,0.0404966412792,0.420490004704,-0.413529391636,72.0,43.0,523.0,3.0,43.6,0.0,30.0,26.0,1.0,0.97,0.666666666667,0.15,0.161654135338,0.178376534789,0.230769230769,0.69314718056,63.3346080306,0.303965032133,21.6539700691,0.391865079365,below average
Jeremy Maclin,7.96238844359,0.959533203617,0.200849901422,-0.213524892262,-0.773958562151,-1.35942188057,1.16927969472,1.07228729465,-0.651943655367,0.590985043663,122.0,69.0,857.0,7.0,57.1,3.0,37.0,70.0,6.0,0.61,1.0,0.197411003236,0.188010899183,0.226061725138,0.388888888889,1.94591014906,89.5320886814,1.19522052759,34.8206633166,1.0,below average
Jeremy McDaniel,-2.5053062306,1.71770053028,1.2851521088,0.724823540195,-1.63074049442,-0.217555203566,0.962964317159,0.762030021758,-0.77836080155,-0.0818309553915,14.0,11.0,129.0,0.0,18.4,0.0,8.0,22.0,1.0,0.31,0.0,0.0251346499102,0.0336391437309,0.0373804694292,0.0,0.69314718056,26.0775193798,0.0,1.0060648839,0.125,below average
Jermaine Kearse,-3.00189825035,3.47791288965,-0.245703194194,-0.0320946836124,-0.0480918801437,-0.881834985985,0.043997853199,0.333946454085,0.714087027548,-0.083078950652,69.0,38.0,537.0,1.0,35.8,0.0,21.0,60.0,2.0,0.19,0.933333333333,0.130929791271,0.115501519757,0.136467598475,0.037037037037,1.09861228867,105.482309125,0.0162615037767,12.6862759527,0.469841269841,league_average
Jermaine Lewis,-1.37502456325,-2.88599000856,-0.758265963533,-0.734358629588,0.542863429263,-0.879721623314,0.321374350605,1.03492336409,0.719661913435,0.634725589351,5.0,4.0,32.0,0.0,2.1,0.0,3.0,12.0,1.0,0.496976148519,0.133333333333,0.00816993464052,0.0114285714286,0.00898119562167,0.0,0.69314718056,10.125,0.0,0.151884316272,0.2,below average
Jerome Mathis,-5.61346408559,-2.39077556262,2.87237477596,1.86159598797,-2.27558579495,6.4923309029,-1.73346992882,0.4625884554,1.81739151678,1.91284174507,1.0,1.0,15.0,0.0,5.0,0.0,1.0,15.0,0.0,0.623913401688,0.0,0.00189035916824,0.0028901734104,0.0039989336177,0.0,0.0,1.06666666667,0.0,0.0560732750636,0.0,below average
Jerome Simpson,-7.95894383112,-1.31360723487,4.42434277977,-1.78970851684,1.32479376612,-0.229675074486,0.709274115997,0.561543635124,-0.0598349057927,-0.0574871393814,25.0,20.0,277.0,3.0,55.4,2.0,14.0,59.0,0.0,1.09,0.6,0.0423728813559,0.0547945205479,0.0735333156358,0.115384615385,0.0,28.59566787,0.151982516067,4.5951049813,0.255555555556,league_average
Jerrel Jernigan,-7.31171999761,1.47389294891,2.64274500502,-1.35435808096,-0.719084525343,-0.0497148601852,-0.421926772547,-0.264585001459,0.183330468553,0.742752746627,45.0,29.0,329.0,2.0,21.9,0.0,16.0,30.0,1.0,0.4,0.2,0.0793650793651,0.0892307692308,0.0916945373467,0.111111111111,0.69314718056,52.9604863222,0.14635353399,5.96497312251,0.0666666666667,below average
Jerricho Cotchery,-3.50853497049,1.4752226122,-1.44865862587,0.813498097829,-0.564301825182,-0.844107273623,0.483803800054,-0.50207873552,-0.553583981553,0.0956255012816,125.0,82.0,961.0,6.0,60.1,2.0,53.0,71.0,6.0,2.2,1.0,0.23629489603,0.243323442136,0.280174927114,0.333333333333,1.94591014906,144.775234131,0.87812120394,61.5160086807,0.354166666667,all_pro
Jerry Porter,-4.37630850577,-0.186890134011,1.07505257729,1.15084212403,-0.761229343504,-0.69949209219,0.276536933341,-0.284369051358,0.120444526442,-0.293698779433,70.0,51.0,688.0,9.0,43.0,1.0,36.0,36.0,1.0,3.05,0.875,0.0953678474114,0.103869653768,0.130229036532,0.272727272727,0.69314718056,83.0247093023,1.07769420484,23.0273407663,0.313888888889,below average
Jimmy Farris,-5.20459431497,-3.48174666012,0.97917025624,-0.784426088737,1.16633900393,0.345545136537,0.0788627481418,-0.210425179234,0.0658123950927,0.955217768116,2.0,1.0,18.0,0.0,4.5,0.0,1.0,18.0,0.0,0.554650833168,0.0,0.00373831775701,0.00325732899023,0.00535554894377,0.0,0.0,0.5,0.0,0.0516831746471,0.0,below average
Joe Horn,8.62584013981,0.0962684563539,1.80548446616,1.20032076933,0.151907820769,-0.920894897601,-0.376976729619,-0.946860063266,-0.240570600108,0.910589668087,156.0,83.0,1265.0,9.0,79.1,4.0,59.0,56.0,6.0,1.98,1.0,0.277580071174,0.26517571885,0.359988616961,0.333333333333,1.94591014906,132.237944664,1.31718180591,75.3710805653,0.6875,all_pro
Joe Jurevicius,-0.848647280074,-3.25713060769,-1.18988722194,0.556765884202,1.36524821606,0.178286278834,-0.721484267961,0.424501904987,1.09010220752,0.10350566744,92.0,51.0,706.0,3.0,50.4,0.0,36.0,46.0,5.0,1.29,0.642857142857,0.161971830986,0.155963302752,0.198426082069,0.157894736842,1.79175946923,58.9461756374,0.207976074618,23.462577427,0.306547619048,below average
Joey Galloway,1.62100285564,-0.991896104115,-0.262932200483,-3.20729980577,-1.51372648617,-1.403538318,-0.273786367185,-1.206080379,-1.01740736716,0.613912566665,120.0,61.0,908.0,6.0,56.8,3.0,33.0,80.0,3.0,0.36,1.0,0.254777070064,0.242063492063,0.34643265929,0.428571428571,1.38629436112,65.031938326,1.12901297649,44.530298566,1.0,league_average
Johnnie Lee Higgins,-3.42943502448,1.3796517827,0.0713847629139,0.535644895977,0.452348245871,0.592271989432,-0.348088532379,0.141300978055,0.098954650134,-0.0814249617045,45.0,19.0,263.0,0.0,17.5,0.0,0.0,0.0,0.0,-0.958337911558,0.333333333333,0.0927835051546,0.0745098039216,0.102854908095,0.0,0.0,0.0,0.0,0.0,0.215277777778,below average
Johnnie Morant,-6.17571711654,-2.53642409885,1.63550729245,0.810086206409,1.29025121887,-0.0239898347625,-0.217810786912,0.436633139927,0.603365696926,0.300337627676,12.0,7.0,70.0,0.0,7.0,0.0,3.0,18.0,1.0,0.304726659059,0.2,0.0248447204969,0.0266159695817,0.0289256198347,0.0,0.69314718056,8.22857142857,0.0,0.38186325898,0.0666666666667,below average
Johnnie Morton,8.07558589111,-5.26260938105,-0.388577274989,-2.02270338068,-1.42761614138,-0.930431393908,1.31774509206,0.544836107672,-0.036867271031,-0.455006562077,144.0,77.0,1154.0,4.0,72.1,4.0,58.0,76.0,5.0,2.41,1.0,0.23645320197,0.224489795918,0.320912124583,0.222222222222,1.79175946923,75.9237435009,0.39027609064,54.0358647319,0.916666666667,league_average
Johnny Knox,4.89091198956,2.13714105605,-0.87740908506,-0.396242380427,-1.05476560992,1.29707374496,0.0206534068517,0.999787970177,-0.0270588834135,-0.115810088206,69.0,37.0,727.0,2.0,51.9,1.0,31.0,81.0,3.0,1.16,0.785714285714,0.145877378436,0.138059701493,0.241448023912,0.111111111111,1.38629436112,37.4484181568,0.09756902266,26.3322076856,0.595238095238,below average
Jonathan Baldwin,-3.81290432019,0.940228622163,1.77185123101,-0.508625466583,-0.0146204744029,0.733775160073,0.0747522879123,-0.744084352481,0.249510261089,0.526490415553,9.0,3.0,28.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0373571707244,0.142857142857,0.0179640718563,0.0103806228374,0.00793425899688,0.0,0.0,0.0,0.0,0.0,0.294083694084,below average
Jonathan Carter,-8.16620780165,-2.43596447768,4.20058979948,-0.275134765424,0.247497453908,0.859768909814,0.139297624044,0.183583148876,-0.280512341091,-0.0239734603789,6.0,4.0,93.0,1.0,10.3,0.0,3.0,62.0,0.0,1.16174936006,0.0,0.0120967741935,0.0128205128205,0.0280458383595,0.05,0.0,8.43010752688,0.0219530300985,0.728606492522,0.0,below average
Jonathan Smith,-5.35763098171,0.116489405556,-0.121840168766,1.22262739862,-0.666648806878,-0.294837814905,0.100926036626,0.0126385175542,0.228026906782,-0.344088699663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497328695787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619,below average
Jordy Nelson,-0.895099730288,1.44624519713,-1.71359268972,0.148975287838,-0.14913926728,0.399653614877,-0.129641165288,-0.738300085616,-0.559355923461,-0.0771455538569,64.0,45.0,582.0,2.0,36.4,1.0,25.0,80.0,4.0,1.13,0.25,0.0950965824666,0.101809954751,0.112681510165,0.05,1.60943791243,120.661512027,0.0439060601971,10.9127022574,0.125,all_pro
Josh Cribbs,-5.69270750239,0.406208626586,-0.0428381328612,1.43434034553,0.371754383894,-0.0148659482978,0.445336134985,-0.302198550086,0.0470059712379,-0.883773280019,5.0,3.0,37.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0816261725528,0.125,0.00917431192661,0.00983606557377,0.00993022007515,0.0,0.0,0.0,0.0,0.0,0.0625,below average
Josh Gordon,10.3518928444,6.00654506502,3.815838538,1.59641097469,6.93719893829,0.407552909263,1.68702870442,-2.47940393747,-1.39616334421,-0.999884225411,47.0,24.0,303.0,0.0,60.6,1.0,16.0,32.0,2.0,-0.35,1.0,0.093625498008,0.0875912408759,0.0874458874459,0.0,1.09861228867,96.504950495,0.0,4.99916741758,0.9375,below average
Josh Morgan,-1.57647924541,1.57014003381,1.88848273861,-2.00027475165,-0.522999965518,-0.541090740451,0.231360879494,-0.763197634425,-0.903070367447,1.47548956477,80.0,44.0,698.0,2.0,43.6,0.0,0.0,0.0,0.0,0.57,0.6875,0.16,0.156028368794,0.207985697259,0.105263157895,0.0,0.0,0.0924338109414,0.0,0.569444444444,below average
Julian Edelman,-1.64249379681,-0.18787886221,-0.412604967702,-0.26522410317,0.708219061005,0.184113751321,-0.582317812635,-0.545044198434,0.999952116854,-0.8688933497,9.0,4.0,34.0,0.0,2.6,0.0,0.0,11.0,0.0,-0.0812424732802,0.0,0.0124481327801,0.0083857442348,0.00571716832016,0.0,0.0,2.38235294118,0.0,0.0214451848411,0.278787878788,below average
Julio Jones,10.2887565086,3.71701769183,1.77752504559,0.412988111005,1.08130005962,-0.209596768297,-0.802512374758,-0.80350242335,-0.971689719081,-0.515639758055,59.0,41.0,580.0,2.0,116.0,3.0,25.0,81.0,2.0,0.6,1.0,0.0895295902883,0.0921348314607,0.13669573415,0.0769230769231,1.09861228867,123.834482759,0.0675477849186,10.3419679089,0.979166666667,all_pro
Junior Hemingway,-5.78819566819,1.89692758335,3.18351902566,-1.44685318055,-0.841669069522,-0.608745918954,-0.573581891112,0.109257651153,0.411100712435,0.522299248011,22.0,12.0,108.0,0.0,7.7,0.0,8.0,17.0,3.0,0.380983696035,0.0714285714286,0.0446247464503,0.0375,0.0339409176618,0.0,1.38629436112,46.6759259259,0.0,1.36730429502,0.0654761904762,below average
Justin Gage,-1.68601805369,-1.91434811332,-1.25187284925,1.31793517201,0.676359436761,-0.859236894162,0.0237304996292,-0.253844053287,0.37370615972,0.27442585177,55.0,31.0,346.0,2.0,23.1,0.0,22.0,25.0,3.0,0.47,0.733333333333,0.119825708061,0.131355932203,0.158207590306,0.166666666667,1.38629436112,20.3930635838,0.14635353399,10.5636285823,0.386111111111,below average
Justin McCareins,-1.75993441289,0.135173729637,-3.40869255704,2.32548246389,-0.307404935204,-2.62747877864,0.619824725112,-0.0189587155739,-0.718006559966,0.590595614388,82.0,47.0,813.0,7.0,50.8,0.0,40.0,73.0,3.0,2.83,0.625,0.148820326679,0.135446685879,0.191881047911,0.21875,1.38629436112,60.6199261993,0.672311546767,36.8486648084,0.3125,below average
Karl Williams,-3.43536490797,-3.75818416026,-2.96528290581,0.456581253905,0.221799364287,1.24032803809,-0.444353424901,-0.528197108108,0.336994164614,-0.456885855763,41.0,24.0,314.0,1.0,20.9,0.0,15.0,42.0,0.0,0.58,0.2,0.0652866242038,0.0625,0.0892552586697,0.0769230769231,0.0,24.1050955414,0.0337738924593,3.78743353024,0.169230769231,below average
Keary Colbert,3.06519707568,-2.44206939406,-0.634830587244,-0.950583060262,0.501063469288,-0.999298138385,-0.29694248929,-0.699006304647,0.834466402775,-1.08119736136,12.0,5.0,56.0,0.0,4.7,0.0,4.0,16.0,0.0,-0.28,0.25,0.0222634508349,0.0153846153846,0.0171568627451,0.0,0.0,7.875,0.0,0.101257740404,0.75,below average
Keenan Howry,-6.54903796167,-1.13013003604,-0.240939991058,1.6826849529,-0.72586547898,1.89059702312,0.598230358228,-0.343439181816,0.0156074562361,-0.671668917193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497328695787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208333333333,below average
Keenan McCardell,9.30324254158,-2.92020023462,0.809953200008,-0.375911578907,0.22289439805,1.40812136276,0.213002074439,-0.934522394013,1.28357631878,0.503237432117,145.0,93.0,1110.0,6.0,69.4,2.0,58.0,45.0,7.0,4.50815953297,1.0,0.271535580524,0.289719626168,0.342592592593,0.3,2.07944154168,63.2657657658,0.790309083547,78.4889622493,0.979166666667,league_average
Keith Poole,3.11793006019,-4.8054562608,-2.40512341218,0.324856470129,0.441532960811,-1.58635739976,0.35179430587,-0.0659016052019,-0.586496369354,0.594995407847,10.0,5.0,38.0,0.0,6.3,0.0,2.0,10.0,0.0,-0.2,0.5,0.0195694716243,0.0160256410256,0.012925170068,0.0,0.0,2.63157894737,0.0,0.0458267078845,0.588888888889,below average
Kelly Campbell,-0.322356177983,2.16112619383,-2.59833494949,1.16345199318,0.149405263348,-1.39286725531,0.296379477483,0.559370387854,-0.74082610195,0.229634550158,32.0,19.0,364.0,1.0,22.8,0.0,14.0,61.0,1.0,1.03,0.1875,0.0509554140127,0.0449172576832,0.071865745311,0.0227272727273,0.69314718056,38.9038461538,0.0099786500448,4.30283953675,0.306944444444,below average
Kendall Wright,6.15450937345,3.67747676196,1.14238037984,-1.55277832937,0.962334666212,1.31454089173,1.48785809864,-1.55129290244,0.545163833599,-0.182512288998,93.0,57.0,715.0,6.0,51.1,1.0,33.0,48.0,0.0,0.67,0.785714285714,0.181286549708,0.190635451505,0.209554513482,0.3,0.0,200.896503497,0.790309083547,34.1663027501,0.623015873016,below average
Kenny Britt,5.35925137585,2.67770408086,-0.711757703298,0.256990720605,0.232384259373,0.686528598911,-0.998912198104,0.826430529062,-0.682679374466,-0.103550598995,26.0,17.0,289.0,3.0,96.3,2.0,14.0,80.0,0.0,0.97,1.0,0.0445205479452,0.0481586402266,0.0736681111394,0.136363636364,0.0,69.7716262976,0.179615700807,5.18304901257,0.652777777778,league_average
Keshawn Martin,-2.60499408979,3.28094066715,-0.564900943495,-0.509232543231,0.143142006505,-0.246338223508,-0.257862356115,0.774419300342,1.37767558042,-0.61638736154,12.0,6.0,78.0,0.0,4.9,0.0,3.0,32.0,0.0,-0.16,0.0,0.0247422680412,0.0203389830508,0.0232696897375,0.0,0.0,41.6538461538,0.0,0.337838021969,0.0416666666667,below average
Kevin Cone,-7.97601649081,-0.6671183411,5.03357209454,-2.80044620492,0.960893602723,-0.84425919122,0.384951158246,0.602722874143,-0.00429437234142,0.187920765441,1.0,1.0,12.0,0.0,0.8,0.0,1.0,12.0,0.0,0.601790666449,0.0,0.00151745068285,0.00224719101124,0.00282818760311,0.0,0.0,3.0,0.0,0.0346223144207,0.0,below average
Kevin Curtis,-3.19362929399,0.847199358073,-0.769502645892,-0.664364434192,-1.43727350315,-0.769319567895,1.01725278455,-0.390038029162,-1.0158116938,-0.664318765776,97.0,60.0,801.0,6.0,50.1,1.0,35.0,83.0,3.0,0.94,0.5625,0.161936560935,0.15306122449,0.19846382557,0.260869565217,1.38629436112,83.7465667915,0.80176283838,29.0909705872,0.270833333333,league_average
Kevin Dyson,1.24641330428,-4.74766545951,-1.44772633542,0.551967550816,1.51821694027,0.662774983548,0.0953682053443,0.261497456609,0.633180673745,-0.257648131772,112.0,54.0,825.0,7.0,51.6,2.0,37.0,68.0,7.0,1.17,1.0,0.217475728155,0.175895765472,0.231871838111,0.304347826087,2.07944154168,33.8048484848,0.935389978111,37.9979674437,1.0,below average
Kevin Johnson,8.08068210843,0.860545038249,0.878424819606,-0.683687772224,1.08740923986,1.16251984345,-0.122302703502,0.562618868102,0.795004812149,-0.625387368412,120.0,67.0,703.0,4.0,43.9,0.0,38.0,30.0,1.0,-0.09,0.9375,0.201680672269,0.184065934066,0.183983250458,0.133333333333,0.69314718056,36.8719772404,0.234165654384,20.8015472107,0.979166666667,below average
Kevin Lockett,0.240366192792,-2.11282306348,-1.67680897632,1.62521959716,-0.464657200625,-0.362792092143,0.486972420227,-0.869635427003,0.409239540375,-0.286112401544,41.0,22.0,293.0,0.0,18.3,0.0,16.0,34.0,2.0,0.18,0.0,0.0949074074074,0.0936170212766,0.117812625653,0.0,1.09861228867,11.4812286689,0.0,5.76324262853,0.0625,below average
Kevin Ogletree,-4.78445277693,0.363598389008,-1.91722517852,2.08061234105,-0.0874550388676,0.173190169008,-0.662528371513,0.251556505437,0.990263934259,-0.6196843279,26.0,15.0,164.0,0.0,11.7,0.0,11.0,33.0,0.0,-0.13,0.0714285714286,0.0456140350877,0.0398936170213,0.0390383242085,0.0,0.0,18.4451219512,0.0,1.20206022832,0.0238095238095,below average
Kevin Swayne,-3.90818901382,-3.2647120327,-2.07828678049,-0.120022931102,0.723329180922,0.236040341594,-0.0743627835721,-0.66454628005,0.165254384141,0.294998063017,10.0,2.0,29.0,1.0,1.9,0.0,1.0,27.0,0.0,-0.35,0.0,0.0201612903226,0.00641025641026,0.00874547647768,0.05,0.0,0.0344827586207,0.0219530300985,0.146396662805,0.0444444444443,below average
Kevin Walter,-5.40650921587,-0.190404412823,0.347116690225,1.90630876701,-0.878507324145,0.413851516758,0.119068517821,0.00787849669283,-0.0309642547143,-0.302188875718,29.0,19.0,211.0,1.0,13.2,0.0,14.0,33.0,1.0,0.56,0.125,0.0500863557858,0.0490956072351,0.0519320698991,0.030303030303,0.69314718056,25.9526066351,0.0133048667264,2.68853283792,0.0416666666667,below average
Keyshawn Johnson,12.2685862809,-5.10534275304,2.53295071668,-0.126352608116,-3.10531979913,0.267431247651,0.299913782432,-0.119165584138,-0.407736397055,-0.909597523818,180.0,106.0,1266.0,1.0,84.4,4.0,67.0,47.0,4.0,0.28,1.0,0.286624203822,0.276041666667,0.35986355884,0.0769230769231,1.60943791243,86.018957346,0.0337738924593,52.7946589936,1.0,quality starter
Koren Robinson,8.04344588116,3.78717096399,0.730246436354,0.422533616951,0.674731623721,-0.493062773011,0.836873203951,1.34585602185,1.95560350803,-1.55239964417,119.0,65.0,896.0,4.0,59.7,1.0,39.0,38.0,10.0,1.28,1.0,0.210247349823,0.190058479532,0.229214632898,0.148148148148,2.3978952728,63.21875,0.260184060427,33.6528394681,0.9375,below average
Kris Durham,-4.62569154466,0.712740985013,-0.652272266272,0.518297873999,-0.114788835351,-0.0993169048227,-0.262697118201,-0.0596475299499,0.536367480708,-0.291871762908,85.0,38.0,490.0,2.0,30.6,0.0,25.0,40.0,5.0,-0.39,0.8125,0.134069400631,0.102425876011,0.109326193664,0.0689655172414,1.79175946923,37.193877551,0.0605600830304,7.31411688748,0.520833333333,below average
Kyle Williams,-4.05613986108,4.14282346005,-0.66700995284,0.403240101497,-1.17141895318,-0.968325875141,4.32010763498,3.19101363742,-0.769120748934,0.282405186866,22.0,14.0,212.0,1.0,19.3,0.0,10.0,57.0,0.0,0.29,0.272727272727,0.0426356589147,0.0414201183432,0.0521653543307,0.037037037037,0.0,29.4386792453,0.0162615037767,2.33776113088,0.11655011655,below average
