,name,season,age,draft_pos,team,weight,bmi,games,rush_atts,rush_yds,rush_y/a,rush_tds,rush_ypg,targets,receptions,rec_yards,yards/reception,rec_tds,rec_ypg,ctch_pct,y/tgt,fumbles,fumbles_recovered,fum_ret_yds,fum_tds,forced_fumbles,pro_bowls,all_pros,position,100yd_gms,yac,first_down_ctchs,first_down_ctchpct,long_ctch,recs_ovr_25,drops,EYds,DVOA,DYAR,position.1,Hand Size in,Arm Length in,40 Yard,Vert Leap in,Broad Jump in,Shuttle,3Cone,60Yd Shuttle,team_pass_tds,team_pass_yds,team_pass_attempts,team_completions,total_points,rookie_age,rookie_season,height_inches,start_ratio,dpis_drawn,dpi_yards,pct_team_tgts,pct_team_receptions,pct_of_team_passyards,pct_team_touchdowns,years_in_league,dropK,yacK,base,td_points,compilation
1174,Oronde Gadsden,2002.0,31.0,UDFA,MIA,215.0,27.6,6.0,0.0,0.0,0.0,0.0,0.0,29.0,16.0,228.0,14.25,0.0,38.0,0.552,7.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,48.0,14.0,0.875,29.0,1.0,2.0,228.0,-0.001,0.29,wr,,,0.0,,,,,,18.0,2890.0,455.0,271.0,378.0,28.0,1999.0,74.0,1.0,0.0,0.0,0.0637362637363,0.0590405904059,0.078892733564,0.0,3.0,1.09861228867,10.1052631579,0.0363532433165,0.0,3.63532433165
1175,Patrick Crayton,2004.0,25.0,7-216,DAL,205.0,27.8,8.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,162.0,13.5,1.0,20.3,0.8,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,50.0,7.0,0.583,39.0,2.0,1.0,150.0,0.255,0.41,wr,,,0.0,,,,,,19.0,3428.0,519.0,308.0,293.0,25.0,2004.0,72.0,0.0,0.0,0.0,0.028901734104,0.038961038961,0.0472578763127,0.0526315789474,0.0,0.69314718056,15.4320987654,0.0132753422673,0.0231200722325,1.48937473236
1176,Patrick Crayton,2005.0,26.0,7-216,DAL,205.0,27.8,11.0,1.0,0.0,0.0,0.0,0.0,35.0,22.0,341.0,15.5,2.0,31.0,0.629,9.74,3.0,2.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,169.0,15.0,0.682,63.0,2.0,2.0,311.0,0.153,0.71,wr,,,0.0,,,,,,23.0,3341.0,500.0,300.0,325.0,25.0,2004.0,72.0,0.0,1.0,6.0,0.07,0.0733333333333,0.102065249925,0.0869565217391,1.0,1.09861228867,83.7565982405,0.0639978644954,0.0763967604202,6.93456377248
1177,Patrick Crayton,2006.0,27.0,7-216,DAL,205.0,27.8,16.0,0.0,0.0,0.0,0.0,0.0,48.0,36.0,516.0,14.33,4.0,32.3,0.75,10.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,201.0,28.0,0.778,53.0,6.0,0.0,587.0,0.36,1.87,wr,,,0.0,,,,,,27.0,4004.0,535.0,327.0,445.0,25.0,2004.0,72.0,0.4375,1.0,6.0,0.0897196261682,0.110091743119,0.128871128871,0.148148148148,2.0,0.0,78.2965116279,0.161089740684,0.260314887358,17.9311782799
1178,Patrick Crayton,2007.0,28.0,7-216,DAL,205.0,27.8,15.0,0.0,0.0,0.0,0.0,0.0,81.0,50.0,697.0,13.94,7.0,46.5,0.617,8.6,2.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,292.0,33.0,0.66,59.0,7.0,2.0,817.0,0.191,2.02,wr,,,0.0,,,,,,37.0,4287.0,567.0,360.0,472.0,25.0,2004.0,72.0,0.866666666667,2.0,63.0,0.142857142857,0.138888888889,0.162584557966,0.189189189189,3.0,1.09861228867,122.329985653,0.242747178334,0.581751006713,28.3469748804
1179,Patrick Crayton,2008.0,29.0,7-216,DAL,205.0,27.8,16.0,1.0,11.0,11.0,0.0,0.7,70.0,39.0,550.0,14.1,4.0,34.4,0.557,7.86,1.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,208.0,24.0,0.615,55.0,5.0,3.0,534.0,0.023,0.77,wr,,,0.0,,,,,,29.0,3789.0,548.0,328.0,362.0,25.0,2004.0,72.0,0.4375,0.0,0.0,0.127737226277,0.118902439024,0.145157033518,0.137931034483,4.0,1.38629436112,78.6618181818,0.126726805021,0.242362136506,14.3692154576
1180,Patrick Crayton,2009.0,30.0,7-216,DAL,205.0,27.8,16.0,4.0,28.0,7.0,0.0,1.8,67.0,37.0,622.0,16.81,5.0,38.9,0.552,9.28,4.0,2.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,278.0,27.0,0.73,80.0,6.0,4.0,661.0,0.161,1.53,wr,,,0.0,,,,,,28.0,4671.0,620.0,392.0,398.0,25.0,2004.0,72.0,0.375,2.0,16.0,0.108064516129,0.094387755102,0.133162063798,0.178571428571,5.0,1.60943791243,124.250803859,0.134890439928,0.392215511085,16.2345525704
1181,Patrick Edwards,2013.0,25.0,UDFA,DET,175.0,25.8,4.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,46.0,9.2,0.0,11.5,0.455,4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,26.0,2.0,0.4,11.0,0.0,0.0,36.0,-0.379,-0.21,wr,8.38,29.63,4.58,,,,,,29.0,4482.0,634.0,371.0,395.0,25.0,2013.0,69.0,0.5,0.0,0.0,0.0173501577287,0.0134770889488,0.0102632753235,0.0,0.0,0.0,14.6956521739,0.000572786032821,0.0,0.0572786032821
1182,Patrick Jeffers,2001.0,28.0,5-159,CAR,217.0,27.1,9.0,0.0,0.0,0.0,0.0,0.0,33.0,14.0,127.0,9.07,0.0,14.1,0.424,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,35.0,7.0,0.5,21.0,0.0,2.0,125.0,-0.351,-0.58,wr,,,0.0,,,,,,12.0,2882.0,579.0,314.0,253.0,26.0,1999.0,75.0,0.0,1.0,34.0,0.0569948186528,0.0445859872611,0.0440666204025,0.0,2.0,1.09861228867,9.64566929134,0.00585799363331,0.0,0.585799363331
1183,Patrick Johnson,1999.0,23.0,2-42,BAL,186.0,26.7,10.0,1.0,12.0,12.0,0.0,1.2,58.0,29.0,526.0,18.14,3.0,52.6,0.5,9.07,1.0,1.0,12.0,0.0,0.0,0.0,0.0,wr,1.0,128.0,19.0,0.655,76.0,7.0,3.0,434.0,-0.063,0.3,wr,,,0.0,,,,,,21.0,3024.0,546.0,270.0,324.0,23.0,1999.0,70.0,0.6,2.0,59.0,0.106227106227,0.107407407407,0.173941798942,0.142857142857,0.0,1.38629436112,31.1482889734,0.0926798548671,0.188263445321,10.585829604
1184,Patrick Johnson,2000.0,24.0,2-42,BAL,186.0,26.7,12.0,2.0,21.0,10.5,0.0,1.8,37.0,12.0,156.0,13.0,2.0,13.0,0.324,4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,8.0,8.0,0.667,46.0,1.0,1.0,175.0,-0.282,-0.47,wr,,,0.0,,,,,,23.0,3323.0,580.0,322.0,428.0,23.0,1999.0,70.0,0.75,2.0,7.0,0.0637931034483,0.0372670807453,0.0469455311466,0.0869565217391,1.0,0.69314718056,0.410256410256,0.00601352850366,0.0763967604202,1.13613017331
1185,Patrick Johnson,2001.0,25.0,2-42,BAL,186.0,26.7,4.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,57.0,11.4,1.0,14.3,0.417,4.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,-1.0,4.0,0.8,25.0,1.0,3.0,72.0,-0.162,-0.03,wr,,,0.0,,,,,,19.0,3563.0,612.0,350.0,333.0,23.0,1999.0,70.0,0.0,0.0,0.0,0.0196078431373,0.0142857142857,0.0159977547011,0.0526315789474,2.0,1.38629436112,0.0175438596491,0.00120207366124,0.0231200722325,0.282047871751
1186,Patrick Johnson,2003.0,27.0,2-42,WAS,186.0,26.7,16.0,0.0,0.0,0.0,0.0,0.0,28.0,15.0,170.0,11.33,1.0,10.6,0.536,6.07,2.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,66.0,11.0,0.733,31.0,2.0,0.0,248.0,0.034,0.38,wr,,,0.0,,,,,,21.0,3006.0,527.0,283.0,287.0,23.0,1999.0,70.0,0.125,2.0,27.0,0.0531309297913,0.0530035335689,0.0565535595476,0.047619047619,4.0,0.0,25.6235294118,0.0217275526698,0.0209181605912,2.31918239112
1187,Patrick Turner,2011.0,24.0,3-87,NYJ,221.0,26.2,15.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,96.0,12.0,1.0,6.4,0.533,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,26.0,6.0,0.75,25.0,1.0,1.0,108.0,-0.02,0.12,wr,,,0.0,,,,,,26.0,3297.0,547.0,310.0,377.0,22.0,2009.0,77.0,0.0666666666667,0.0,0.0,0.0274223034735,0.0258064516129,0.0291173794359,0.0384615384615,2.0,0.69314718056,7.04166666667,0.00484185676499,0.0168954374006,0.602453738304
1188,Paul Richardson,2014.0,22.0,2-45,SEA,175.0,23.7,15.0,0.0,0.0,0.0,0.0,0.0,44.0,29.0,271.0,9.34,1.0,18.1,0.659,6.16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,72.0,15.0,0.517,32.0,1.0,0.0,264.0,-0.152,-0.08,wr,8.88,32.63,4.4,38.0,123.0,,7.09,,27.0,3935.0,527.0,329.0,477.0,22.0,2014.0,72.0,0.4,0.0,0.0,0.0834914611006,0.0881458966565,0.0688691232529,0.037037037037,0.0,0.0,19.1291512915,0.0372309226754,0.0162696804599,3.83698003076
1189,Peerless Price,2003.0,27.0,2-53,ATL,190.0,26.5,16.0,2.0,3.0,1.5,0.0,0.2,141.0,64.0,838.0,13.09,3.0,52.4,0.454,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,181.0,40.0,0.625,49.0,6.0,8.0,891.0,-0.147,-0.23,wr,,,4.55,35.0,116.0,4.09,7.28,,14.0,2408.0,460.0,230.0,299.0,24.0,2000.0,71.0,0.9375,5.0,95.0,0.30652173913,0.278260869565,0.348006644518,0.214285714286,3.0,2.19722457734,39.0942720764,0.39790637167,0.282395167982,41.7674033428
1190,Peerless Price,2004.0,28.0,2-53,ATL,190.0,26.5,16.0,3.0,34.0,11.33,0.0,2.1,106.0,45.0,575.0,12.78,3.0,35.9,0.425,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,103.0,28.0,0.622,50.0,5.0,5.0,421.0,-0.327,-1.63,wr,,,4.55,35.0,116.0,4.09,7.28,,17.0,2585.0,436.0,241.0,397.0,24.0,2000.0,71.0,0.9375,0.0,0.0,0.243119266055,0.186721991701,0.222437137331,0.176470588235,4.0,1.79175946923,18.4504347826,0.141427025447,0.232560726573,15.7706276307
1191,Peerless Price,2000.0,24.0,2-53,BUF,190.0,26.5,16.0,2.0,32.0,16.0,0.0,2.0,106.0,52.0,762.0,14.65,3.0,47.6,0.491,7.19,4.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,150.0,34.0,0.654,42.0,6.0,8.0,710.0,-0.078,0.39,wr,,,4.55,35.0,116.0,4.09,7.28,,20.0,3576.0,546.0,312.0,315.0,24.0,2000.0,71.0,1.0,3.0,34.0,0.194139194139,0.166666666667,0.213087248322,0.15,0.0,2.19722457734,29.5275590551,0.212440016752,0.197676617587,22.6277379983
1192,Peerless Price,2001.0,25.0,2-53,BUF,190.0,26.5,16.0,6.0,97.0,16.17,0.0,6.1,111.0,55.0,895.0,16.27,7.0,55.9,0.495,8.06,2.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,3.0,220.0,37.0,0.673,70.0,10.0,4.0,856.0,-0.006,1.06,wr,,,4.55,35.0,116.0,4.09,7.28,,18.0,3451.0,557.0,327.0,265.0,24.0,2000.0,71.0,1.0,3.0,23.0,0.199281867145,0.168195718654,0.259345117357,0.388888888889,1.0,1.60943791243,54.0782122905,0.280319602833,1.1958215138,36.4027108799
1193,Peerless Price,2006.0,30.0,2-53,BUF,190.0,26.5,16.0,5.0,18.0,3.6,0.0,1.1,78.0,49.0,402.0,8.2,3.0,25.1,0.628,5.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,135.0,20.0,0.408,25.0,1.0,1.0,471.0,-0.156,-0.18,wr,,,4.55,35.0,116.0,4.09,7.28,,19.0,2719.0,431.0,268.0,300.0,24.0,2000.0,71.0,0.9375,0.0,0.0,0.180974477958,0.182835820896,0.147848473704,0.157894736842,6.0,0.69314718056,45.3358208955,0.131124649873,0.208080650092,14.569029538
1194,Peerless Price,2007.0,31.0,2-53,BUF,190.0,26.5,4.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,68.0,9.71,0.0,17.0,0.538,5.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,18.0,5.0,0.714,22.0,0.0,1.0,83.0,-0.161,-0.04,wr,,,4.55,35.0,116.0,4.09,7.28,,12.0,2634.0,445.0,263.0,252.0,24.0,2000.0,71.0,1.0,0.0,0.0,0.0292134831461,0.0266159695817,0.0258162490509,0.0,7.0,0.69314718056,4.76470588235,0.00365905269508,0.0,0.365905269508
1195,Percy Harvin,2015.0,27.0,1-22,BUF,200.0,27.9,5.0,5.0,31.0,6.2,0.0,6.2,30.0,19.0,218.0,11.47,1.0,43.6,0.633,7.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,91.0,10.0,0.526,51.0,2.0,1.0,209.0,-0.065,0.14,wr,,,4.39,,,,,,23.0,3343.0,465.0,295.0,379.0,21.0,2009.0,71.0,1.0,2.0,67.0,0.0645161290323,0.064406779661,0.0652108884236,0.0434782608696,6.0,0.69314718056,37.9862385321,0.0378610477815,0.0190991901051,3.91979910888
1196,Percy Harvin,2009.0,21.0,1-22,MIN,200.0,27.9,15.0,15.0,135.0,9.0,0.0,9.0,91.0,60.0,790.0,13.17,6.0,52.7,0.659,8.68,1.0,0.0,0.0,0.0,0.0,1.0,0.0,wr,1.0,371.0,42.0,0.7,51.0,7.0,3.0,849.0,0.12,1.78,wr,,,4.39,,,,,,39.0,4680.0,623.0,420.0,532.0,21.0,2009.0,71.0,0.533333333333,0.0,0.0,0.14606741573,0.142857142857,0.168803418803,0.153846153846,0.0,1.38629436112,174.229113924,0.263477348206,0.405490497615,29.1861683039
1197,Percy Harvin,2010.0,22.0,1-22,MIN,200.0,27.9,14.0,18.0,107.0,5.94,1.0,7.6,109.0,71.0,868.0,12.23,5.0,62.0,0.651,7.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,3.0,459.0,41.0,0.577,53.0,7.0,4.0,927.0,0.056,1.57,wr,,,4.39,,,,,,14.0,3097.0,505.0,305.0,281.0,21.0,2009.0,71.0,0.928571428571,2.0,65.0,0.215841584158,0.232786885246,0.280271230223,0.357142857143,1.0,1.60943791243,242.720046083,0.493159300754,0.941317226607,55.9051506616
1198,Percy Harvin,2011.0,23.0,1-22,MIN,200.0,27.9,16.0,52.0,345.0,6.63,2.0,21.6,121.0,87.0,967.0,11.11,6.0,60.4,0.719,7.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,2.0,566.0,45.0,0.517,52.0,5.0,3.0,970.0,0.03,1.45,wr,,,4.39,,,,,,20.0,2957.0,510.0,286.0,340.0,21.0,2009.0,71.0,0.875,1.0,23.0,0.237254901961,0.304195804196,0.327020629016,0.3,2.0,1.38629436112,331.2885212,0.615033678216,1.0542752938,68.8832948782
1199,Percy Harvin,2012.0,24.0,1-22,MIN,200.0,27.9,9.0,22.0,96.0,4.36,1.0,10.7,85.0,62.0,677.0,10.92,3.0,75.2,0.729,7.96,2.0,2.0,0.0,0.0,0.0,0.0,0.0,wr,3.0,551.0,36.0,0.581,45.0,2.0,1.0,768.0,0.046,1.24,wr,,,4.39,,,,,,19.0,2908.0,513.0,311.0,389.0,21.0,2009.0,71.0,0.888888888889,3.0,30.0,0.165692007797,0.199356913183,0.23280605227,0.157894736842,3.0,0.69314718056,448.450516987,0.399224242283,0.277440866789,41.8645102959
1200,Peter Warrick,2000.0,23.0,1-4,CIN,192.0,26.8,16.0,16.0,148.0,9.25,2.0,9.3,126.0,51.0,592.0,11.61,4.0,37.0,0.405,4.7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,145.0,33.0,0.647,46.0,4.0,10.0,557.0,-0.276,-1.4,wr,,,0.0,,,,,,6.0,1946.0,454.0,207.0,185.0,23.0,2000.0,71.0,1.0,2.0,36.0,0.277533039648,0.246376811594,0.30421377184,0.666666666667,0.0,2.3978952728,35.5152027027,0.181037150548,1.75712548967,30.4035934825
1201,Peter Warrick,2001.0,24.0,1-4,CIN,192.0,26.8,16.0,8.0,14.0,1.75,0.0,0.9,137.0,70.0,667.0,9.53,1.0,41.7,0.511,4.87,3.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,172.0,34.0,0.486,33.0,3.0,7.0,571.0,-0.306,-1.86,wr,,,0.0,,,,,,12.0,3088.0,602.0,322.0,226.0,23.0,2000.0,71.0,0.875,0.0,0.0,0.227574750831,0.217391304348,0.215997409326,0.0833333333333,1.0,2.07944154168,44.3538230885,0.123521426965,0.0366067810347,12.6083901637
1202,Peter Warrick,2002.0,25.0,1-4,CIN,192.0,26.8,15.0,8.0,22.0,2.75,0.0,1.5,81.0,53.0,606.0,11.43,6.0,40.4,0.654,7.48,2.0,2.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,259.0,26.0,0.491,37.0,7.0,8.0,699.0,0.055,1.17,wr,,,0.0,,,,,,17.0,3476.0,591.0,350.0,279.0,23.0,2000.0,71.0,0.666666666667,1.0,16.0,0.137055837563,0.151428571429,0.174338319908,0.352941176471,2.0,2.19722457734,110.694719472,0.159957748383,0.930242906295,22.5074751824
1203,Peter Warrick,2004.0,27.0,1-4,CIN,192.0,26.8,4.0,2.0,14.0,7.0,0.0,3.5,17.0,11.0,127.0,11.55,0.0,31.8,0.647,7.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,75.0,6.0,0.545,30.0,1.0,2.0,137.0,0.024,0.2,wr,,,0.0,,,,,,23.0,3301.0,536.0,324.0,374.0,23.0,2000.0,71.0,0.25,0.0,0.0,0.0317164179104,0.033950617284,0.0384731899424,0.0,4.0,1.09861228867,44.2913385827,0.00952289900872,0.0,0.952289900872
1204,Peter Warrick,2005.0,28.0,1-4,SEA,192.0,26.8,13.0,1.0,5.0,5.0,0.0,0.4,23.0,11.0,180.0,16.36,0.0,13.8,0.478,7.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,82.0,6.0,0.545,42.0,3.0,1.0,129.0,-0.194,-0.12,wr,,,0.0,,,,,,29.0,4135.0,577.0,369.0,516.0,23.0,2000.0,71.0,0.384615384615,0.0,0.0,0.0398613518198,0.029810298103,0.043530834341,0.0,5.0,0.69314718056,37.3555555556,0.00928429505097,0.0,0.928429505097
1205,Phillip Dorsett,2015.0,22.0,1-29,IND,183.0,26.3,11.0,3.0,17.0,5.67,0.0,1.5,39.0,18.0,225.0,12.5,1.0,20.5,0.462,5.77,2.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,59.0,10.0,0.556,35.0,3.0,0.0,158.0,-0.324,-0.59,wr,9.38,30.25,4.33,37.0,122.0,4.11,6.7,,26.0,3704.0,619.0,355.0,333.0,22.0,2015.0,70.0,0.0,2.0,22.0,0.0630048465267,0.0507042253521,0.0607451403888,0.0384615384615,0.0,0.0,15.4711111111,0.0126944877058,0.0168954374006,1.38771683238
1206,Pierre Garcon,2009.0,23.0,6-205,IND,210.0,28.5,14.0,2.0,10.0,5.0,0.0,0.7,92.0,47.0,765.0,16.28,4.0,54.6,0.511,8.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,2.0,295.0,33.0,0.702,66.0,12.0,5.0,747.0,0.001,0.95,wr,,,4.42,36.5,125.0,4.19,6.9,,40.0,5441.0,729.0,489.0,483.0,22.0,2008.0,72.0,0.928571428571,3.0,105.0,0.126200274348,0.0961145194274,0.140599154567,0.1,1.0,1.79175946923,113.758169935,0.147515308937,0.175712548967,15.9815187365
1207,Pierre Garcon,2010.0,24.0,6-205,IND,210.0,28.5,14.0,2.0,6.0,3.0,0.0,0.4,119.0,67.0,784.0,11.7,6.0,56.0,0.563,6.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,270.0,41.0,0.612,57.0,5.0,9.0,865.0,-0.07,0.55,wr,,,4.42,36.5,125.0,4.19,6.9,,34.0,4828.0,705.0,468.0,451.0,22.0,2008.0,72.0,1.0,3.0,38.0,0.168794326241,0.143162393162,0.162386081193,0.176470588235,2.0,2.30258509299,92.9846938776,0.179280227832,0.465121453146,21.1838729552
1208,Pierre Garcon,2011.0,25.0,6-205,IND,210.0,28.5,16.0,4.0,28.0,7.0,0.0,1.8,134.0,70.0,947.0,13.53,6.0,59.2,0.522,7.07,2.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,3.0,376.0,42.0,0.6,87.0,8.0,4.0,805.0,-0.171,-0.48,wr,,,4.42,36.5,125.0,4.19,6.9,,14.0,2995.0,534.0,302.0,243.0,22.0,2008.0,72.0,1.0,2.0,60.0,0.250936329588,0.23178807947,0.316193656093,0.428571428571,3.0,1.60943791243,149.288278775,0.368558909592,1.12958067193,44.7629556627
1209,Pierre Garcon,2012.0,26.0,6-205,WAS,210.0,28.5,10.0,2.0,9.0,4.5,0.0,0.9,68.0,44.0,633.0,14.39,4.0,63.3,0.647,9.31,0.0,2.0,0.0,1.0,0.0,0.0,0.0,wr,2.0,335.0,26.0,0.591,88.0,6.0,3.0,614.0,0.082,1.14,wr,,,4.42,36.5,125.0,4.19,6.9,,26.0,3521.0,471.0,304.0,450.0,22.0,2008.0,72.0,1.0,2.0,39.0,0.144373673036,0.144736842105,0.179778472025,0.153846153846,4.0,1.38629436112,177.290679305,0.259803586231,0.27032699841,27.8726476119
1210,Pierre Garcon,2014.0,28.0,6-205,WAS,210.0,28.5,16.0,0.0,0.0,0.0,0.0,0.0,105.0,68.0,752.0,11.06,3.0,47.0,0.648,7.16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,349.0,32.0,0.471,70.0,3.0,0.0,632.0,-0.146,-0.15,wr,,,4.42,36.5,125.0,4.19,6.9,,18.0,4047.0,547.0,364.0,301.0,22.0,2008.0,72.0,0.875,0.0,0.0,0.191956124314,0.186813186813,0.185816654312,0.166666666667,6.0,0.0,161.969414894,0.249986358966,0.219640686209,26.5361207
1211,Pierre Garcon,2015.0,29.0,6-205,WAS,210.0,28.5,16.0,0.0,0.0,0.0,0.0,0.0,111.0,72.0,777.0,10.79,6.0,48.6,0.649,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,162.0,43.0,0.597,39.0,3.0,1.0,884.0,0.024,1.28,wr,,,4.42,36.5,125.0,4.19,6.9,,31.0,4365.0,601.0,415.0,406.0,22.0,2008.0,72.0,1.0,1.0,12.0,0.1846921797,0.173493975904,0.178006872852,0.193548387097,7.0,0.69314718056,33.7760617761,0.256832039257,0.510133206678,29.2541363725
1212,Plaxico Burress,2006.0,29.0,1-8,NYG,226.0,26.8,15.0,0.0,0.0,0.0,0.0,0.0,116.0,63.0,988.0,15.68,10.0,65.9,0.543,8.52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,2.0,233.0,44.0,0.698,55.0,13.0,5.0,992.0,0.023,1.43,wr,,,4.59,33.0,115.0,,,,26.0,3212.0,550.0,317.0,375.0,23.0,2000.0,77.0,1.0,2.0,33.0,0.210909090909,0.198738170347,0.307596513076,0.384615384615,6.0,1.79175946923,54.9483805668,0.383128774401,1.68954374006,50.1396836206
1213,Plaxico Burress,2008.0,31.0,1-8,NYG,226.0,26.8,10.0,0.0,0.0,0.0,0.0,0.0,66.0,35.0,454.0,12.97,4.0,45.4,0.53,6.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,57.0,25.0,0.714,33.0,4.0,4.0,583.0,0.056,0.98,wr,,,4.59,33.0,115.0,,,,23.0,3346.0,520.0,313.0,438.0,23.0,2000.0,77.0,0.9,3.0,49.0,0.126923076923,0.111821086262,0.135684399283,0.173913043478,8.0,1.60943791243,7.1563876652,0.119154321195,0.305587041681,14.0545414113
1214,Plaxico Burress,2011.0,34.0,1-8,NYJ,226.0,26.8,16.0,0.0,0.0,0.0,0.0,0.0,96.0,45.0,612.0,13.6,8.0,38.3,0.469,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,157.0,38.0,0.844,30.0,4.0,4.0,719.0,-0.055,0.56,wr,,,4.59,33.0,115.0,,,,26.0,3297.0,547.0,310.0,377.0,23.0,2000.0,77.0,0.8125,3.0,41.0,0.17550274223,0.145161290323,0.185623293904,0.307692307692,11.0,1.60943791243,40.2761437908,0.192757331115,1.08130799364,26.844889067
1215,Plaxico Burress,2000.0,23.0,1-8,PIT,226.0,26.8,12.0,0.0,0.0,0.0,0.0,0.0,65.0,22.0,273.0,12.41,0.0,22.8,0.338,4.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,66.0,13.0,0.591,39.0,2.0,4.0,173.0,-0.445,-1.6,wr,,,4.59,33.0,115.0,,,,12.0,2518.0,439.0,217.0,321.0,23.0,2000.0,77.0,0.75,1.0,13.0,0.148063781321,0.101382488479,0.108419380461,0.0,0.0,1.60943791243,15.956043956,0.0217388752425,0.0,2.17388752425
1216,Plaxico Burress,2001.0,24.0,1-8,PIT,226.0,26.8,16.0,0.0,0.0,0.0,0.0,0.0,120.0,66.0,1008.0,15.27,6.0,63.0,0.55,8.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,4.0,171.0,48.0,0.727,43.0,12.0,12.0,999.0,0.033,1.52,wr,,,4.59,33.0,115.0,,,,17.0,3504.0,518.0,310.0,396.0,23.0,2000.0,77.0,1.0,2.0,34.0,0.23166023166,0.212903225806,0.287671232877,0.352941176471,1.0,2.56494935746,29.0089285714,0.463423496096,0.930242906295,52.8540499536
1217,Plaxico Burress,2004.0,27.0,1-8,PIT,226.0,26.8,11.0,0.0,0.0,0.0,0.0,0.0,59.0,35.0,698.0,19.94,5.0,63.5,0.593,11.83,1.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,92.0,31.0,0.886,48.0,10.0,2.0,698.0,0.334,2.15,wr,,,4.59,33.0,115.0,,,,23.0,3116.0,412.0,259.0,419.0,23.0,2000.0,77.0,1.0,1.0,21.0,0.143203883495,0.135135135135,0.224005134788,0.217391304348,4.0,1.09861228867,12.1260744986,0.360419709909,0.477479752627,39.3843292593
1218,Preston Parker,2014.0,27.0,UDFA,NYG,200.0,27.1,16.0,0.0,0.0,0.0,0.0,0.0,56.0,36.0,418.0,11.61,2.0,26.1,0.643,7.46,2.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,121.0,25.0,0.694,42.0,3.0,4.0,466.0,0.032,0.7,wr,,,0.0,,,,,,30.0,4272.0,607.0,383.0,380.0,23.0,2010.0,72.0,0.4375,1.0,17.0,0.0922570016474,0.0939947780679,0.0978464419476,0.0666666666667,4.0,1.60943791243,35.0263157895,0.0776341295619,0.0585708496556,8.17340890378
